document_id,source_document_id,dataset,split,designation,development_partition,image_width,image_height,image_megapixels,aspect_ratio,blur,luminance,contrast,estimated_skew,edge_density,foreground_density,sequence_confidence,predicted_field_count,predicted_line_item_count,predicted_output_length,schema_valid,parse_failure,missing_total,missing_subtotal,missing_tax,missing_discount,missing_any_item_price,reconciliation_residual,reconciliation_contradiction_count,latency_seconds,predicted_repeated_value_density,predicted_long_description,predicted_monetary_density,total_field_disagreement,critical_field_disagreement,row_line_item_disagreement,ground_truth_leaf_count,true_line_item_count,true_ocr_token_count,document_has_critical_error,document_has_line_item_critical_error,document_has_row_structure_failure,document_has_row_semantic_association_error,row_permutation_only,weighted_critical_loss,critical_error_weight,critical_supported_weight,critical_error_count_document_total,critical_error_count_subtotal,critical_error_count_tax,critical_error_count_discount,critical_error_count_item_total_price,critical_error_count_item_unit_price,critical_error_count_quantity,critical_support_count_document_total,critical_support_count_subtotal,critical_support_count_tax,critical_support_count_discount,critical_support_count_item_total_price,critical_support_count_item_unit_price,critical_support_count_quantity,E2_matched_row_f1,E2_matched_field_micro_f1
cord-v2-validation-00010,cord-v2-validation-00010,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,864,1296,1.119744,0.6666666666666666,672.2763632973732,162.03799261259718,63.809480683246576,0.0,0.02265160608139003,0.20559252829218108,0.9983924627304077,9,2,284,True,False,False,True,True,True,False,0.0,0,1.4975801090004097,0.2222222222222222,18,0.3333333333333333,,,,9,2,15,False,False,False,False,False,0.0,0.0,32.0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,1.0,0.8333333333333334
cord-v2-validation-00011,cord-v2-validation-00011,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,907,1280,1.16096,0.70859375,108.41388054780221,169.84880960584343,36.14612209965108,0.0,0.019097987872105843,0.2985494762954796,0.9980692863464355,17,4,582,True,False,False,False,False,True,False,0.0,0,3.6267539279997436,0.17647058823529413,28,0.4117647058823529,,,,17,4,37,False,False,False,False,False,0.0,0.0,67.0,0,0,0,0,0,0,0,1,1,1,0,4,0,4,1.0,0.9166666666666666
cord-v2-validation-00012,cord-v2-validation-00012,CORD v2,validation,DEVELOPMENT_THRESHOLD_REPLAY,THRESHOLD_SELECTION,1108,1478,1.637624,0.7496617050067659,103.8947535837421,165.8358408279312,33.831025023741255,0.0,0.008516606986707571,0.3279898193968823,0.9990233182907104,6,1,214,True,False,False,True,True,True,False,0.0,0,1.3719352219995926,0.3333333333333333,12,0.3333333333333333,,,,6,1,11,False,False,False,False,False,0.0,0.0,21.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1.0,1.0
cord-v2-validation-00013,cord-v2-validation-00013,CORD v2,validation,POST_AUDIT_REUSED_CERTIFICATION_PARTITION,INDEPENDENT_CERTIFICATION,1108,1478,1.637624,0.7496617050067659,170.34313858818481,175.14356103721002,35.390623404855624,0.0,0.01544310537705847,0.20464526655691417,0.9999719262123108,11,2,397,True,False,False,False,False,True,False,0.0,0,4.517418737999833,0.09090909090909091,14,0.45454545454545453,,,,11,2,21,False,False,False,False,False,0.0,0.0,45.0,0,0,0,0,0,0,0,1,1,1,0,2,0,2,1.0,1.0
cord-v2-validation-00014,cord-v2-validation-00014,CORD v2,validation,POST_AUDIT_REUSED_CERTIFICATION_PARTITION,INDEPENDENT_CERTIFICATION,605,1280,0.7744,0.47265625,421.0467897400437,159.3712241735537,28.820907034345588,0.0,0.013547262396694215,0.3119253615702479,0.9991000890731812,12,2,435,True,False,False,False,False,True,False,0.0,0,2.669294315001025,0.16666666666666666,9,0.5833333333333334,,,,12,2,26,True,True,False,False,False,0.36065573770491804,22.0,61.0,0,0,0,0,0,2,2,1,1,1,0,2,2,2,1.0,0.5
cord-v2-validation-00015,cord-v2-validation-00015,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,1108,1478,1.637624,0.7496617050067659,252.65652202147268,173.16036342896783,29.247929736093973,0.0,0.012370971602761073,0.3466235228599483,0.9988956451416016,13,2,478,True,False,False,False,False,True,False,0.0,0,2.3261856169992825,0.07692307692307693,15,0.5384615384615384,,,,13,2,26,False,False,False,False,False,0.0,0.0,61.0,0,0,0,0,0,0,0,1,1,1,0,2,2,2,1.0,1.0
cord-v2-validation-00016,cord-v2-validation-00016,CORD v2,validation,POST_AUDIT_REUSED_CERTIFICATION_PARTITION,INDEPENDENT_CERTIFICATION,2376,4224,10.036224,0.5625,28.12767490819276,106.1061334422189,62.28646542926981,0.0,0.0037467278530252013,0.6739958175505051,0.9933670163154602,7,1,240,True,False,False,True,True,True,False,0.0,0,2.2149394899988692,0.2857142857142857,2,0.42857142857142855,,,,7,1,10,False,False,False,False,False,0.0,0.0,29.0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1.0,1.0
cord-v2-validation-00017,cord-v2-validation-00017,CORD v2,validation,DEVELOPMENT_THRESHOLD_REPLAY,THRESHOLD_SELECTION,576,864,0.497664,0.6666666666666666,3970.1645601606833,117.65019973315329,38.51210960833421,0.0,0.03814822852366255,0.610399787808642,0.979280412197113,8,1,324,True,False,False,False,True,True,False,0.0,0,2.8541480629992293,0.375,13,0.5,,,,8,1,12,False,False,False,False,False,0.08333333333333333,3.0,36.0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1.0,0.75
cord-v2-validation-00018,cord-v2-validation-00018,CORD v2,validation,DEVELOPMENT_THRESHOLD_REPLAY,THRESHOLD_SELECTION,576,864,0.497664,0.6666666666666666,110.13870424496638,145.23224705825618,54.9354138848324,0.0,0.02228009259259259,0.5537953317901234,0.9944673180580139,12,2,393,True,False,False,True,True,True,False,0.0,0,2.684877952999159,0.25,16,0.4166666666666667,,,,12,2,19,False,False,False,False,False,0.0,0.0,48.0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,1.0,1.0
cord-v2-validation-00019,cord-v2-validation-00019,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,864,1296,1.119744,0.6666666666666666,512.3898372952539,164.96615744312984,61.93908780500047,0.0,0.012520719021490627,0.2698670410379515,0.9947635531425476,12,3,382,True,False,False,True,True,True,False,0.0,0,4.645551284000248,0.16666666666666666,25,0.3333333333333333,,,,12,3,22,False,False,False,False,False,0.0,0.0,43.0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1.0,1.0
cord-v2-validation-00020,cord-v2-validation-00020,CORD v2,validation,DEVELOPMENT_THRESHOLD_REPLAY,THRESHOLD_SELECTION,1836,3264,5.992704,0.5625,83.32586355145123,102.69692446014353,56.32920288057851,0.0,0.00813021968046478,0.5607328511469948,0.997653603553772,11,2,377,True,False,False,False,False,True,False,0.0,0,2.4711501929996302,0.0,5,0.45454545454545453,,,,11,2,17,False,False,False,False,False,0.0,0.0,45.0,0,0,0,0,0,0,0,1,1,1,0,2,0,2,1.0,1.0
cord-v2-validation-00021,cord-v2-validation-00021,CORD v2,validation,POST_AUDIT_REUSED_CERTIFICATION_PARTITION,INDEPENDENT_CERTIFICATION,864,1296,1.119744,0.6666666666666666,383.0150338925518,152.13545417524006,51.5589189976263,0.0,0.030691836705532695,0.26858460505258347,0.986899733543396,17,4,609,True,False,False,False,False,True,False,0.04328881142511605,1,4.142619218000618,0.23529411764705882,22,0.4117647058823529,,,,17,4,36,True,True,False,False,False,0.11940298507462686,8.0,67.0,0,0,0,0,1,0,0,1,1,1,0,4,0,4,1.0,0.9166666666666666
cord-v2-validation-00022,cord-v2-validation-00022,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,576,864,0.497664,0.6666666666666666,209.67334985565873,136.65960969650206,32.70895079214985,0.0,0.015681262860082305,0.23978226273148148,0.97962486743927,11,1,411,True,False,False,False,False,True,False,0.0,0,3.3663727450002625,0.2727272727272727,17,0.36363636363636365,,,,11,1,20,False,False,False,False,False,0.075,3.0,40.0,0,0,0,0,0,0,1,1,1,1,0,1,0,3,1.0,0.8571428571428571
cord-v2-validation-00023,cord-v2-validation-00023,CORD v2,validation,POST_AUDIT_REUSED_CERTIFICATION_PARTITION,INDEPENDENT_CERTIFICATION,576,864,0.497664,0.6666666666666666,676.287110773408,128.96003327546296,37.41173186810607,0.0,0.019290123456790122,0.4911466370884774,0.9889121651649475,8,1,312,True,False,False,False,False,True,False,0.0,0,1.767274894998991,0.375,10,0.5,,,,8,1,14,False,False,False,False,False,0.0,0.0,34.0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1.0,1.0
cord-v2-validation-00024,cord-v2-validation-00024,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,1080,1920,2.0736,0.5625,77.69913753205995,142.9247622492284,48.30535289701749,0.0,0.017941261574074073,0.22476224922839505,0.9999699592590332,21,6,629,True,False,False,True,True,True,False,0.0,0,5.497175368000171,0.23809523809523808,24,0.3333333333333333,,,,21,6,37,False,False,False,False,False,0.0,0.0,76.0,0,0,0,0,0,0,0,1,0,0,0,6,0,6,1.0,1.0
cord-v2-validation-00025,cord-v2-validation-00025,CORD v2,validation,DEVELOPMENT_THRESHOLD_REPLAY,THRESHOLD_SELECTION,2304,4096,9.437184,0.5625,47.77927661596025,171.8773806889852,56.4472374744814,0.0,0.006229400634765625,0.1846398247612847,0.985174298286438,27,7,818,True,False,False,False,False,True,False,0.04329004329004329,1,4.42462445000092,0.25925925925925924,15,0.37037037037037035,,,,27,7,50,False,False,False,False,False,0.21,21.0,100.0,0,0,0,0,0,0,7,1,1,1,0,7,0,7,1.0,0.6190476190476191
cord-v2-validation-00026,cord-v2-validation-00026,CORD v2,validation,POST_AUDIT_REUSED_CERTIFICATION_PARTITION,INDEPENDENT_CERTIFICATION,1108,1478,1.637624,0.7496617050067659,129.86732476129288,158.30013238692155,33.98943531237747,0.0,0.017803231999531027,0.4704639160149094,0.995692253112793,21,5,615,True,False,False,True,True,True,False,0.0,0,6.501323759001025,0.3333333333333333,22,0.5238095238095238,,,,21,5,25,False,False,False,False,False,0.0,0.0,105.0,0,0,0,0,0,0,0,1,0,0,0,5,5,5,1.0,1.0
cord-v2-validation-00027,cord-v2-validation-00027,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,2304,4096,9.437184,0.5625,46.93054431091754,166.5618961122301,23.72901692047837,0.0,0.0026120079888237845,0.4951559702555339,0.9999375939369202,8,1,319,True,False,False,False,False,True,False,0.0,0,2.660877038999388,0.375,17,0.625,,,,8,1,19,True,True,False,False,False,0.19047619047619047,8.0,42.0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1.0,0.75
cord-v2-validation-00028,cord-v2-validation-00028,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,864,1296,1.119744,0.6666666666666666,1021.9314649369582,142.33557670324646,93.19574396346118,0.0,0.0555376943301326,0.36110485968221306,0.9998668432235718,12,2,402,True,False,False,True,True,True,False,0.0,0,1.043966041999738,0.3333333333333333,22,0.4166666666666667,,,,12,2,19,False,False,False,False,False,0.0,0.0,48.0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,1.0,1.0
cord-v2-validation-00029,cord-v2-validation-00029,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,576,864,0.497664,0.6666666666666666,541.2963652899269,183.92911080568416,30.573675777826907,0.0,0.03416160300925926,0.10927453060699588,0.991858959197998,7,1,276,True,False,True,False,True,True,False,0.0,0,1.649712501999602,0.2857142857142857,11,0.42857142857142855,,,,8,1,12,True,False,False,False,False,0.16129032258064516,5.0,31.0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1.0,1.0
cord-v2-validation-00030,cord-v2-validation-00030,CORD v2,validation,DEVELOPMENT_THRESHOLD_REPLAY,THRESHOLD_SELECTION,2304,4096,9.437184,0.5625,47.88439633718997,160.28357230292426,42.96892317347224,0.0,0.006633016798231337,0.3915088441636827,0.999949038028717,9,2,300,True,False,False,True,True,True,False,0.0,0,1.8646260910009005,0.1111111111111111,22,0.3333333333333333,,,,9,2,15,False,False,False,False,False,0.0,0.0,32.0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,1.0,0.6666666666666666
cord-v2-validation-00031,cord-v2-validation-00031,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,864,1296,1.119744,0.6666666666666666,214.58535817303945,120.41075013574532,44.86958529047041,0.0,0.013098529663923183,0.2930009002057613,0.9999534487724304,6,1,221,True,False,False,True,True,True,False,0.0,0,0.9124108010000782,0.3333333333333333,23,0.3333333333333333,,,,6,1,12,False,False,False,False,False,0.0,0.0,21.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1.0,1.0
cord-v2-validation-00032,cord-v2-validation-00032,CORD v2,validation,DEVELOPMENT_THRESHOLD_REPLAY,THRESHOLD_SELECTION,960,1280,1.2288,0.75,58.59215574324856,139.98131998697917,31.981909931099608,0.0,0.007953287760416667,0.23799072265625,0.9999613761901855,6,1,246,True,False,False,False,True,True,False,0.0,0,1.255703791999622,0.5,10,0.5,,,,6,1,12,False,False,False,False,False,0.0,0.0,28.0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1.0,1.0
cord-v2-validation-00033,cord-v2-validation-00033,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,576,864,0.497664,0.6666666666666666,922.6488137141693,178.84845397698047,35.02668327038942,0.0,0.02637723443930041,0.5291300958076132,0.9847225546836853,10,2,372,True,False,False,False,True,True,False,0.0,0,2.73037523900166,0.2,24,0.4,,,,10,2,20,True,False,False,False,False,0.1794871794871795,7.0,39.0,0,1,0,0,0,0,0,1,1,0,0,2,0,2,1.0,1.0
cord-v2-validation-00034,cord-v2-validation-00034,CORD v2,validation,DEVELOPMENT_THRESHOLD_REPLAY,THRESHOLD_SELECTION,576,864,0.497664,0.6666666666666666,734.0825535874801,153.17763591499485,21.639264943306564,0.0,0.030793868955761316,0.1087962962962963,0.9975836277008057,17,4,580,True,False,False,False,False,True,False,0.051457975986277875,1,2.8579290850011603,0.17647058823529413,23,0.4117647058823529,,,,18,4,32,False,False,False,False,False,0.0,0.0,67.0,0,0,0,0,0,0,0,1,1,1,0,4,0,4,1.0,0.9166666666666666
cord-v2-validation-00035,cord-v2-validation-00035,CORD v2,validation,DEVELOPMENT_THRESHOLD_REPLAY,THRESHOLD_SELECTION,2304,4096,9.437184,0.5625,51.7991751521566,149.661350886027,68.64684224857385,0.0,0.012928326924641928,0.4808424843682183,0.9999626874923706,16,4,553,True,False,False,False,False,True,False,0.051457975986277875,1,4.606218052998884,0.125,22,0.4375,,,,16,4,32,False,False,False,False,False,0.0,0.0,67.0,0,0,0,0,0,0,0,1,1,1,0,4,0,4,1.0,1.0
cord-v2-validation-00036,cord-v2-validation-00036,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,864,1296,1.119744,0.6666666666666666,73.70944763078046,171.9431888002972,46.139839565250384,0.0,0.006973022405121171,0.34954418152720623,0.9900612831115723,13,1,441,True,False,False,False,False,True,False,0.0,0,3.233216282000285,0.38461538461538464,14,0.5384615384615384,,,,13,1,22,False,False,False,False,False,0.0,0.0,58.0,0,0,0,0,0,0,0,1,1,1,0,4,0,1,1.0,1.0
cord-v2-validation-00037,cord-v2-validation-00037,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,1108,1478,1.637624,0.7496617050067659,92.4500953585982,159.51679689599078,35.414115529487525,0.0,0.014220602531472426,0.472825874559728,0.9891142845153809,8,2,333,True,False,False,False,False,True,False,0.0,0,2.1526525049994234,0.125,22,0.625,,,,9,2,20,False,False,False,False,False,0.0,0.0,39.0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,1.0,0.6666666666666665
cord-v2-validation-00038,cord-v2-validation-00038,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,2376,4224,10.036224,0.5625,28.329669403333558,106.09417197145062,62.288452298184644,0.0,0.0038507510394347514,0.6741571332006938,0.9665272235870361,7,1,240,True,False,False,True,True,True,False,0.0,0,1.664150321001216,0.2857142857142857,2,0.42857142857142855,,,,7,1,10,False,False,False,False,False,0.0,0.0,29.0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1.0,1.0
cord-v2-validation-00039,cord-v2-validation-00039,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,2304,4096,9.437184,0.5625,48.1730999414247,181.70880964067248,47.277586411784874,0.0,0.016669803195529513,0.22068956163194445,0.9846165180206299,16,5,573,True,False,False,False,False,True,False,0.0,0,3.6875298129998555,0.0,19,0.5,,,,16,5,28,False,False,False,False,False,0.0,0.0,63.0,0,0,0,0,0,0,0,1,1,1,0,5,0,0,1.0,0.9
cord-v2-validation-00040,cord-v2-validation-00040,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,1108,1478,1.637624,0.7496617050067659,218.701190252397,166.51120770091302,35.364116624395294,0.0,0.016450662667376638,0.3137808190402681,0.975471019744873,11,3,501,True,False,False,False,False,False,True,0.0,0,2.4410307019988977,0.18181818181818182,14,0.45454545454545453,,,,14,3,30,True,True,True,False,False,0.417910447761194,28.0,67.0,0,0,0,0,2,0,4,1,1,1,1,3,0,5,0.3333333333333333,0.6666666666666666
cord-v2-validation-00041,cord-v2-validation-00041,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,493,1040,0.51272,0.4740384615384615,522.6943072068699,172.65314206584492,40.26730856051276,0.0,0.04817834295521922,0.16364292401310657,0.9797265529632568,41,12,1237,True,False,False,False,False,False,False,0.7906616903156696,1,7.669304012999419,0.2926829268292683,24,0.3902439024390244,,,,40,11,70,True,True,True,True,False,0.3625,58.0,160.0,0,0,1,1,4,0,5,1,1,1,1,12,0,12,0.9565217391304348,0.71875
cord-v2-validation-00042,cord-v2-validation-00042,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,576,864,0.497664,0.6666666666666666,410.144881840489,165.8371752829218,42.53135927719305,0.0,0.021514515817901234,0.42689244148662553,0.9950257539749146,16,3,550,True,False,False,False,True,True,False,0.0,0,2.584130680999806,0.5,14,0.5,,,,16,3,21,False,False,False,False,False,0.0,0.0,74.0,0,0,0,0,0,0,0,1,1,0,0,3,3,3,1.0,1.0
cord-v2-validation-00043,cord-v2-validation-00043,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,960,1280,1.2288,0.75,35.85773148401512,87.55031575520833,15.725496788631414,0.0,0.0075048828125,0.19001627604166665,0.962956964969635,10,2,328,True,False,False,True,True,True,False,0.0,0,0.9103965379999863,0.1,15,0.3,,,,10,2,18,False,False,False,False,False,0.0,0.0,32.0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,1.0,1.0
cord-v2-validation-00044,cord-v2-validation-00044,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,2304,4096,9.437184,0.5625,46.928705838763136,166.56243144141303,23.729097662255512,0.0,0.0026120079888237845,0.49509737226698136,0.9999376535415649,8,1,319,True,False,False,False,False,True,False,0.0,0,0.9457019620003848,0.375,17,0.625,,,,8,1,19,True,True,False,False,False,0.35714285714285715,15.0,42.0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1.0,0.75
cord-v2-validation-00045,cord-v2-validation-00045,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,864,1296,1.119744,0.6666666666666666,77.16252640271131,132.07595307498858,21.20738607790692,0.0,0.002499678497942387,0.029905942786922726,0.999921977519989,16,4,519,True,False,False,False,False,True,False,0.0750625521267723,1,1.9411574110017682,0.1875,19,0.4375,,,,16,4,26,False,False,False,False,False,0.0,0.0,67.0,0,0,0,0,0,0,0,1,1,1,0,4,0,4,1.0,1.0
cord-v2-validation-00046,cord-v2-validation-00046,CORD v2,validation,POST_AUDIT_REUSED_CERTIFICATION_PARTITION,INDEPENDENT_CERTIFICATION,576,864,0.497664,0.6666666666666666,360.33264917202376,171.40687090084876,43.22954102697587,0.0,0.020668563528806583,0.11019683963477367,0.9983752965927124,8,1,279,True,False,False,True,True,True,False,0.0,0,1.4486051499989117,0.5,14,0.375,,,,8,1,12,False,False,False,False,False,0.0,0.0,29.0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1.0,1.0
cord-v2-validation-00047,cord-v2-validation-00047,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,864,1296,1.119744,0.6666666666666666,248.31599886383546,127.68333208304756,28.34738041581021,0.0,0.01739683356195702,0.5541400534407864,0.9980826377868652,11,1,394,True,False,False,False,True,True,False,0.0,0,1.561635361998924,0.36363636363636365,15,0.36363636363636365,,,,11,1,18,False,False,False,False,False,0.0,0.0,39.0,0,0,0,0,0,0,0,1,1,0,0,2,0,2,1.0,0.8333333333333334
cord-v2-validation-00048,cord-v2-validation-00048,CORD v2,validation,DEVELOPMENT_CORRECTION_REPLAY,FIT,864,1296,1.119744,0.6666666666666666,467.08184625678604,114.57920381801554,27.849931039098735,0.0,0.01721464906264289,0.1288687414266118,0.9991936683654785,15,3,493,True,False,False,False,False,True,False,0.0,0,3.3387901179994515,0.2,12,0.4,,,,15,3,28,False,False,False,False,False,0.0,0.0,56.0,0,0,0,0,0,0,0,1,1,1,0,3,0,3,1.0,1.0
